AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Complain,Education,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,Time_Customer,Response
0,0,0,0,0,55,0,2n Cycle,15315,0,Married,15,4,17,13,8,7,0,2,4,2,5,27,0,11.693150684931506,0
0,0,0,0,0,50,0,PhD,61905,0,Together,6,0,13,43,2,167,2,2,4,4,5,2,1,11.186301369863013,0
0,0,0,0,0,73,0,2n Cycle,63998,0,Divorced,0,29,112,818,33,176,6,1,11,7,4,42,0,11.312328767123288,1
0,0,0,0,0,55,0,Graduation,83273,1,Single,16,89,102,650,102,433,6,10,9,4,7,98,2,12.547945205479452,0
0,0,1,0,0,72,0,Graduation,62551,0,Divorced,134,16,27,98,21,125,7,1,4,6,3,27,0,11.4,0
0,0,0,0,0,77,0,PhD,61467,0,Married,0,16,49,114,5,410,2,3,10,5,5,69,2,12.342465753424657,0
0,0,0,0,0,54,0,PhD,78931,0,Married,58,197,35,170,152,331,8,1,13,2,1,19,0,11.465753424657533,0
0,0,0,0,0,72,0,Graduation,41452,1,Together,0,0,0,3,0,13,0,1,2,1,7,86,1,12.104109589041096,0
0,0,0,0,0,37,0,Graduation,84219,0,Married,45,137,45,400,137,434,4,1,10,3,1,27,0,11.191780821917808,0
0,0,0,0,0,54,0,Graduation,52531,0,Married,51,112,125,151,72,283,2,2,10,7,6,68,0,12.284931506849315,0
0,0,0,0,1,58,0,Graduation,76982,0,Divorced,65,151,30,292,60,464,3,1,4,8,4,19,0,11.156164383561643,1
1,0,0,0,1,38,0,PhD,95169,0,Single,106,21,20,449,20,1285,3,1,4,4,1,1,0,11.509589041095891,1
0,0,0,0,0,48,0,Graduation,30368,0,Married,2,0,2,13,0,35,0,2,3,2,8,97,1,11.43013698630137,0
0,0,0,0,0,78,0,Graduation,70321,0,Together,82,23,191,751,26,303,5,1,13,6,4,6,0,12.238356164383562,1
0,0,0,0,0,55,0,PhD,38853,1,Married,0,0,2,14,0,29,0,2,3,2,7,90,1,10.89041095890411,0
0,0,0,0,0,51,0,PhD,30351,1,Together,3,0,2,24,3,14,0,1,2,3,9,19,0,11.852054794520548,0
0,0,0,0,0,49,0,Graduation,30992,1,Divorced,7,0,2,14,3,17,0,1,3,1,7,83,0,11.975342465753425,0
0,0,0,0,0,51,0,Graduation,49166,0,Single,7,2,110,25,0,224,3,2,3,5,6,17,1,11.832876712328767,0
0,0,0,0,0,55,0,Master,44511,1,Married,46,7,14,133,14,513,4,6,8,8,8,39,0,12.501369863013698,0
0,0,0,0,0,69,0,2n Cycle,54342,1,Together,11,10,28,34,10,84,1,4,4,3,6,74,1,11.778082191780822,0
0,0,1,0,0,70,0,PhD,49667,0,Single,17,26,39,120,13,1181,10,2,5,5,8,35,0,12.646575342465754,1
0,0,0,0,0,46,0,Graduation,34350,1,Together,2,3,11,15,1,16,0,1,3,1,7,81,0,11.482191780821918,0
0,0,0,0,0,46,0,Graduation,57537,1,Single,51,56,100,139,8,191,3,4,8,4,4,83,0,11.841095890410958,0
0,0,0,0,0,63,0,Master,72217,0,Single,55,42,154,450,56,816,10,1,8,3,2,93,0,12.008219178082191,0
0,0,0,0,0,60,0,Graduation,29672,1,Together,0,1,8,3,4,9,0,1,3,0,6,6,1,12.087671232876712,0
0,0,0,0,0,51,0,Graduation,45837,1,Married,17,13,24,87,17,215,2,5,5,6,7,88,1,11.715068493150685,0
0,0,0,0,0,53,0,Master,57136,1,Married,21,5,92,109,109,306,2,9,10,5,6,48,1,11.761643835616438,0
0,0,0,0,0,39,0,Graduation,34728,1,Together,0,0,6,16,0,14,1,1,2,1,6,2,0,11.704109589041096,1
0,0,0,0,0,67,0,Graduation,67267,0,Married,15,11,30,59,2,134,2,1,5,3,2,0,1,10.917808219178083,0
0,0,0,0,0,66,0,Graduation,87195,0,Married,50,76,38,690,26,217,11,1,5,3,1,35,0,10.931506849315069,1
0,0,0,0,0,60,0,Graduation,36317,0,Together,3,3,13,25,2,87,0,2,4,3,7,53,1,11.893150684931507,0
0,0,0,0,0,78,0,PhD,73059,0,Together,0,112,71,420,82,410,3,1,13,9,4,36,1,11.616438356164384,0
0,0,0,0,0,52,0,Master,52034,1,Divorced,7,0,73,93,13,146,2,5,5,4,7,67,1,11.906849315068493,0
0,0,0,0,0,67,0,PhD,79761,0,Single,15,5,11,124,35,415,2,1,11,5,3,32,1,11.523287671232877,0
0,0,0,0,0,38,0,Graduation,81361,0,Divorced,27,23,76,424,65,163,10,1,13,3,1,18,0,11.128767123287671,0
0,0,0,0,0,34,0,2n Cycle,20193,0,Together,24,8,9,22,11,8,1,1,4,1,4,18,0,12.372602739726027,0
0,0,0,0,0,53,0,PhD,62010,0,Married,6,22,92,39,0,371,2,4,7,6,5,93,1,12.471232876712328,0
0,0,0,0,0,63,0,PhD,52597,0,Single,7,0,42,37,0,492,3,3,8,6,5,69,1,10.934246575342465,0
0,0,0,0,0,62,0,Graduation,50437,0,Married,6,9,4,92,9,370,1,3,8,7,7,28,2,12.487671232876712,0
0,0,0,0,0,45,0,PhD,36802,1,Single,0,1,1,2,0,16,0,1,3,1,5,23,0,10.824657534246576,0
0,0,0,0,0,57,0,Master,29543,2,Married,3,3,18,18,4,17,1,2,2,3,7,47,0,11.032876712328767,0
0,0,0,0,0,32,0,Graduation,74293,0,Single,93,152,81,335,91,375,4,1,6,5,2,66,0,10.942465753424658,0
0,0,0,0,0,36,0,Graduation,81217,0,Single,146,70,84,324,40,493,7,1,11,3,1,77,0,11.734246575342466,0
0,0,0,0,0,54,0,Master,34109,0,Married,2,1,4,5,1,9,0,1,3,0,4,39,1,11.432876712328767,0
0,0,0,0,0,71,0,Master,62637,0,Divorced,4,12,5,48,12,104,2,1,5,2,2,76,1,11.117808219178082,0
0,0,0,0,0,59,0,Master,29435,1,Divorced,4,3,64,37,2,70,2,4,2,3,9,11,1,12.684931506849315,1
0,0,0,1,0,59,0,Graduation,57811,0,Together,37,7,78,114,21,545,2,5,11,7,5,49,1,11.802739726027397,0
0,0,0,0,0,33,0,Graduation,48789,0,Single,7,16,145,156,5,351,4,1,7,6,6,94,0,12.58904109589041,0
0,1,0,1,1,63,0,PhD,71670,0,Widow,0,16,160,128,0,1462,3,1,6,5,6,8,0,11.761643835616438,1
0,0,0,0,0,50,0,Graduation,33183,1,Married,17,5,37,39,15,7,0,2,3,4,7,46,0,11.131506849315068,0
0,0,0,0,0,43,0,Graduation,39660,1,Single,20,13,36,78,13,139,1,3,3,7,9,36,0,12.67945205479452,1
0,0,0,0,0,49,0,PhD,49544,1,Married,0,0,23,73,0,308,1,2,8,5,7,0,0,12.164383561643836,0
0,0,0,0,0,63,0,PhD,85696,0,Divorced,116,76,12,395,0,714,6,1,9,4,1,88,0,11.945205479452055,1
0,0,0,0,0,43,0,Graduation,37040,0,Married,69,2,48,73,38,86,2,1,5,4,8,41,0,12.67945205479452,0
0,0,0,0,0,64,0,Graduation,30081,0,Single,0,0,4,2,0,36,0,1,3,1,7,27,1,12.139726027397261,0
0,0,0,0,0,67,0,Master,42315,0,Together,17,15,80,80,11,67,4,3,4,1,3,90,1,11.753424657534246,0
0,0,0,0,0,50,0,Graduation,33249,1,Single,19,10,42,21,14,6,1,2,3,2,6,11,0,12.142465753424657,0
0,0,0,0,0,51,0,Graduation,43322,0,Single,10,7,18,48,2,56,0,1,4,3,7,25,0,10.978082191780821,0
0,0,0,0,0,74,0,Graduation,30833,1,Married,3,0,6,7,1,11,0,2,3,1,5,33,1,11.742465753424657,0
0,0,0,0,0,44,0,2n Cycle,75774,1,Together,258,21,56,134,14,340,5,1,8,7,4,27,0,10.947945205479453,0
0,0,0,0,0,54,0,Graduation,69930,0,Together,219,98,196,827,70,252,5,1,12,4,3,21,0,11.882191780821918,0
0,0,0,0,0,52,0,Graduation,34961,1,Married,4,2,1,26,1,45,1,3,3,3,7,77,0,10.816438356164383,0
0,0,0,0,0,73,0,Master,70545,0,Together,55,39,21,63,18,138,1,1,7,4,2,29,1,10.860273972602739,0
0,0,0,0,0,48,0,Graduation,71855,0,Married,0,31,28,422,112,548,5,4,11,5,3,59,1,12.238356164383562,0
0,0,0,0,0,43,0,Graduation,71853,0,Together,141,108,32,413,97,358,8,1,6,2,1,29,0,11.931506849315069,0
1,0,0,0,0,47,0,Graduation,75437,0,Together,95,0,0,545,58,795,4,1,10,8,6,25,0,11.424657534246576,0
0,0,0,0,0,56,0,Graduation,56796,0,Married,62,38,37,161,47,656,9,3,7,8,7,24,1,12.153424657534247,0
0,0,0,0,0,65,0,Master,81843,0,Married,34,86,138,537,69,779,9,1,12,5,3,13,0,11.975342465753425,0
1,0,0,0,1,81,0,Master,80184,0,Married,25,134,0,670,38,1035,3,1,10,6,3,19,0,11.117808219178082,0
1,0,0,0,0,70,0,2n Cycle,72635,0,Married,104,22,107,323,35,390,8,1,6,6,3,54,0,11.860273972602739,0
0,0,0,0,0,70,0,Graduation,80317,0,Single,149,11,57,387,91,536,4,1,10,3,1,64,0,11.646575342465754,0
0,0,0,1,0,44,0,Graduation,58684,0,Single,28,35,85,179,7,479,3,1,12,5,2,71,0,10.824657534246576,0
0,0,0,0,0,52,0,Graduation,57100,0,Together,39,21,96,69,3,181,3,1,6,3,3,19,0,11.356164383561644,0
0,0,0,0,0,58,0,Graduation,61223,0,Married,42,43,247,182,118,709,3,2,4,9,5,46,1,11.832876712328767,0
0,0,0,0,0,34,0,Graduation,49767,0,Single,55,47,149,197,42,202,4,1,8,5,4,92,0,11.947945205479453,0
0,0,0,0,0,55,0,2n Cycle,15315,0,Married,15,4,17,13,8,7,0,2,4,2,5,27,0,11.693150684931506,0
0,0,0,0,0,42,0,Graduation,39922,1,Married,19,12,36,59,1,29,0,2,4,3,8,30,0,12.158904109589042,0
0,0,0,1,0,50,0,Graduation,65106,0,Married,12,19,19,133,0,790,3,3,13,8,6,55,1,10.887671232876713,0
0,0,0,0,0,61,0,Graduation,18701,1,Single,10,4,10,2,6,12,0,4,4,2,5,95,1,11.857534246575343,0
0,0,0,0,0,50,0,Graduation,57338,0,Single,11,6,17,52,8,143,1,2,5,4,5,96,1,10.956164383561644,0
0,0,0,0,0,72,0,Graduation,23272,0,Divorced,4,3,12,6,2,19,0,1,3,1,4,29,0,11.487671232876712,0
0,0,0,0,0,52,0,Master,38576,0,Married,0,0,0,7,0,34,0,1,3,1,7,2,1,11.10958904109589,0
0,0,0,0,0,53,0,PhD,59973,0,Married,20,30,0,168,34,130,4,1,7,3,1,47,0,11.586301369863014,0
0,0,0,0,0,58,0,Graduation,75702,1,Together,45,28,30,353,42,650,6,5,11,4,8,77,1,12.621917808219179,0
0,0,0,0,0,68,0,PhD,6835,0,Together,2,2,12,12,2,107,0,0,1,0,20,76,1,12.345205479452055,0
1,0,0,1,0,58,0,Graduation,77870,0,Married,65,50,133,500,50,1017,5,3,5,5,8,93,1,12.64109589041096,1
0,0,0,0,0,69,0,Master,63915,0,Married,30,7,15,115,0,622,3,2,12,6,5,2,2,11.704109589041096,0
0,0,0,0,0,59,0,Graduation,79946,0,Widow,166,183,28,565,141,395,11,1,5,5,3,19,0,10.92054794520548,0
0,0,0,1,0,68,0,Graduation,78618,0,Married,212,163,61,818,163,736,7,1,10,4,2,87,0,12.53972602739726,0
0,0,0,1,1,43,0,Master,75777,0,Single,69,26,80,538,13,712,6,1,11,3,1,12,0,11.775342465753425,1
0,0,0,0,0,45,0,Graduation,69508,1,Together,42,32,43,162,32,824,4,2,11,11,6,48,0,12.41095890410959,0
0,0,0,0,0,77,0,PhD,34469,1,Married,0,6,12,20,5,19,1,3,4,1,4,58,1,10.942465753424658,0
0,0,0,0,0,42,0,PhD,87188,0,Single,49,111,55,724,74,910,2,1,6,10,3,73,0,11.860273972602739,1
0,0,1,0,0,77,0,PhD,66375,0,Together,0,0,191,45,0,712,4,3,5,2,7,96,1,11.391780821917807,0
0,0,0,1,0,50,0,PhD,60631,1,Married,0,6,19,65,6,565,2,5,8,9,7,88,1,12.021917808219179,0
0,0,0,1,0,64,0,PhD,63342,0,Together,13,21,21,118,10,918,3,3,5,8,6,48,1,12.490410958904109,1
0,0,0,0,0,64,0,Graduation,79410,0,Married,123,80,13,483,13,658,2,1,5,3,1,19,0,10.873972602739727,0
0,0,0,0,0,73,0,Graduation,61823,0,Single,37,7,169,134,14,523,2,4,10,8,7,26,1,12.147945205479452,0
1,0,0,1,1,52,0,Graduation,89694,1,Divorced,37,28,42,211,28,1126,3,3,4,4,5,22,1,11.509589041095891,0
0,0,0,0,0,53,0,Master,46423,1,Single,0,0,8,16,0,68,0,3,4,2,7,6,1,11.567123287671233,0
0,0,1,0,0,69,0,Master,50965,0,Married,8,13,29,85,6,544,4,3,5,10,8,87,1,12.142465753424657,0
0,0,0,0,0,46,0,Basic,24594,1,Together,10,3,9,6,0,1,0,1,3,1,5,94,0,11.33972602739726,0
0,0,0,0,0,39,0,PhD,38197,1,Together,2,0,3,11,1,23,0,1,3,1,5,86,0,11.789041095890411,0
0,0,0,0,0,54,0,Master,157733,1,Together,2,1,8,9,0,39,0,0,1,1,1,37,0,11.857534246575343,0
0,0,0,0,0,61,0,Graduation,58512,0,Married,13,10,152,101,0,895,4,5,8,3,8,25,1,11.564383561643835,0
0,0,0,0,0,36,0,PhD,66973,0,Together,147,22,102,432,113,466,7,1,12,8,3,98,0,11.906849315068493,0
0,0,0,0,0,65,0,Master,30522,0,Married,19,8,26,83,11,179,2,5,9,1,2,6,1,12.654794520547945,0
0,0,0,0,0,56,0,Graduation,23910,1,Divorced,7,12,13,18,1,16,0,1,3,2,7,80,0,12.463013698630137,0
0,0,0,0,0,73,0,Graduation,35704,1,Married,2,9,30,12,11,30,0,3,4,2,4,54,1,11.273972602739725,0
0,0,0,0,0,51,0,Graduation,34421,1,Married,6,3,9,7,2,3,0,1,2,1,7,81,0,11.783561643835617,0
0,0,0,0,1,70,0,Graduation,76998,0,Married,69,89,107,161,35,1449,8,2,8,11,6,85,1,12.252054794520548,0
0,0,0,0,0,44,0,Master,22944,1,Single,4,3,26,19,5,19,0,3,3,3,7,67,0,11.304109589041095,0
0,0,0,0,0,40,0,Graduation,70596,0,Single,17,44,26,534,0,347,5,1,12,3,2,68,0,12.520547945205479,0
0,0,0,0,0,68,0,Graduation,21994,0,Together,3,0,3,6,1,9,0,1,3,0,5,4,1,12.301369863013699,0
0,0,0,0,0,47,0,PhD,27683,1,Together,12,9,45,121,12,152,2,4,4,6,8,90,0,12.69041095890411,0
0,0,0,0,0,51,0,PhD,25509,1,Divorced,10,3,11,30,7,40,0,3,3,3,9,15,0,12.567123287671233,1
0,0,0,0,0,52,0,2n Cycle,35688,2,Married,12,3,32,90,1,73,1,7,4,4,8,94,1,12.64109589041096,0
0,0,0,0,0,51,0,2n Cycle,20130,0,Married,7,6,12,3,6,0,0,1,3,1,8,99,0,11.073972602739726,0
0,0,0,0,0,58,0,Graduation,54178,0,Together,4,9,7,39,0,135,2,1,5,2,2,79,1,11.224657534246575,0
0,0,0,0,0,51,0,Graduation,44392,1,Together,7,5,29,71,12,87,1,5,4,4,7,71,1,11.602739726027398,0
0,0,0,0,0,52,0,PhD,48432,0,Single,4,3,42,50,3,322,1,5,6,7,8,3,1,12.484931506849316,1
0,0,0,0,0,58,0,PhD,56575,0,Together,0,5,10,90,16,421,3,3,7,7,5,42,2,11.93972602739726,0
0,0,0,0,0,45,0,Graduation,33228,1,Married,7,2,5,31,4,22,0,1,3,2,7,28,0,11.219178082191782,0
0,0,0,0,0,60,0,Graduation,71613,0,Together,111,49,42,127,21,426,2,1,10,8,4,26,0,11.643835616438356,0
0,0,0,0,0,50,0,2n Cycle,67893,0,Divorced,49,28,47,142,18,711,2,2,9,3,8,31,1,12.531506849315068,0
1,0,0,0,0,63,0,Graduation,62568,0,Together,80,17,61,398,35,362,3,3,5,5,4,99,1,11.016438356164384,0
0,0,0,0,0,43,0,Master,27590,1,Together,0,0,1,5,0,6,0,1,2,1,7,38,0,11.972602739726028,0
1,0,0,0,0,70,0,2n Cycle,72635,0,Married,104,22,107,323,35,390,8,1,6,6,3,54,0,11.860273972602739,0
0,0,0,0,0,45,0,Graduation,47850,1,Married,20,7,10,43,12,42,0,1,4,3,6,72,0,11.35890410958904,0
0,0,0,0,0,40,0,Graduation,70951,0,Married,254,10,54,554,87,239,4,1,9,3,1,66,0,11.942465753424658,0
0,0,0,0,0,54,0,PhD,65808,1,Divorced,13,7,10,80,7,155,1,3,5,5,6,1,1,10.871232876712329,0
0,0,0,0,0,62,0,Master,33562,1,Married,0,12,3,12,3,21,0,3,4,2,4,33,2,10.8,0
0,0,0,1,0,70,0,Graduation,53863,0,Together,6,4,30,30,4,399,1,3,7,7,7,4,1,10.906849315068493,0
0,0,0,0,0,56,0,Graduation,25293,1,Married,0,0,9,11,2,15,1,1,2,1,8,51,0,11.575342465753424,0
0,0,0,0,0,58,0,Master,37054,1,Married,0,1,5,6,1,12,0,2,3,1,7,89,1,11.575342465753424,0
0,0,0,0,0,49,0,Basic,9548,1,Divorced,10,1,9,3,6,0,0,2,3,1,8,31,0,12.67945205479452,0
0,0,0,0,0,45,0,Graduation,28071,0,Single,41,33,44,130,26,39,1,2,5,5,8,65,0,12.621917808219179,0
0,0,0,0,0,71,0,Master,45736,0,Married,20,3,43,180,3,188,1,5,6,7,7,92,1,11.72054794520548,0
0,0,0,0,0,68,0,Graduation,21994,0,Together,3,0,3,6,1,9,0,1,3,0,5,4,1,12.301369863013699,0
0,0,0,0,0,46,1,Graduation,17688,1,Married,3,2,2,1,1,2,0,1,2,1,8,82,0,12.246575342465754,0
0,0,0,0,0,49,0,Master,46106,1,Together,2,0,14,8,0,30,1,1,2,1,6,84,1,10.923287671232877,0
0,0,0,0,0,50,0,2n Cycle,49514,1,Single,58,39,93,78,13,88,1,2,4,6,7,61,0,11.32054794520548,0
0,0,0,0,0,58,0,Graduation,79146,1,Single,21,16,16,223,43,245,1,2,8,8,6,33,1,10.96986301369863,0
0,0,0,0,0,33,0,2n Cycle,87000,0,Married,67,25,49,607,17,196,6,1,7,4,2,61,0,12.326027397260274,0
0,0,0,1,0,74,0,Master,67381,0,Married,11,8,70,53,0,815,2,4,9,2,7,67,1,12.241095890410959,0
0,0,0,0,0,60,0,Graduation,59686,0,Single,34,15,5,89,42,89,1,1,6,4,4,78,1,11.213698630136987,0
0,0,0,0,0,64,0,Graduation,64260,0,Together,20,169,30,816,0,539,5,1,4,4,3,1,0,12.252054794520548,1
0,0,1,0,0,54,0,Master,35178,1,Married,2,1,18,13,2,23,1,1,2,1,7,10,0,12.254794520547945,1
1,1,0,1,1,64,0,PhD,84865,0,Single,43,16,16,349,16,1248,4,1,9,2,4,1,0,11.92876712328767,1
0,0,0,0,0,65,0,PhD,77037,0,Married,168,96,10,333,53,463,7,1,12,7,3,3,1,11.498630136986302,0
0,0,0,1,0,54,0,PhD,71969,0,Married,0,0,10,76,0,1000,4,3,9,3,8,59,1,12.490410958904109,0
0,0,0,0,0,78,0,PhD,25358,0,Widow,0,0,8,5,0,19,0,2,3,1,6,57,1,11.726027397260275,0
1,0,0,0,0,70,0,PhD,66465,0,Married,38,0,14,204,29,1200,9,3,12,11,6,1,1,12.038356164383561,0
0,0,0,0,1,70,0,Master,82384,0,Together,180,51,190,432,120,984,10,1,13,3,1,55,0,12.397260273972602,1
0,0,0,0,0,68,0,PhD,40737,2,Single,0,0,2,4,0,11,0,1,2,1,8,24,1,11.345205479452055,0
0,0,0,0,0,65,0,Graduation,19740,0,Together,10,11,20,3,4,7,1,2,3,1,5,65,1,12.054794520547945,0
0,0,0,0,0,39,0,Graduation,25252,1,Married,2,3,6,4,2,1,0,1,2,1,8,26,0,11.753424657534246,0
0,0,1,0,0,64,0,PhD,57072,0,Married,0,0,30,60,0,944,5,2,13,7,5,79,1,11.216438356164383,0
0,0,0,0,0,79,0,PhD,51012,0,Married,2,9,24,63,9,102,1,1,4,4,6,86,0,11.986301369863014,0
0,0,0,0,0,48,0,Graduation,41443,1,Married,25,7,89,171,19,171,1,6,5,8,8,79,0,11.032876712328767,0
0,0,0,0,0,69,0,Graduation,15759,0,Married,6,2,3,5,0,1,0,1,2,1,7,12,0,11.602739726027398,0
0,0,0,0,0,73,0,Graduation,81795,0,Married,27,132,88,693,118,324,11,1,7,4,2,74,0,12.463013698630137,0
0,0,0,0,0,58,0,Graduation,70844,1,Divorced,3,26,2,67,67,129,1,5,5,6,7,16,1,11.452054794520548,0
0,0,0,0,0,59,0,Master,38179,1,Married,4,4,20,22,2,38,1,4,3,3,7,30,1,12.082191780821917,0
0,0,0,0,0,66,0,PhD,62859,0,Divorced,16,89,25,102,12,1063,4,4,6,9,6,37,1,12.284931506849315,0
1,0,0,0,0,61,0,Graduation,63404,0,Together,11,26,17,70,44,734,3,2,4,6,4,97,2,10.852054794520548,0
0,0,0,1,0,44,0,PhD,56937,1,Together,11,8,8,125,8,746,6,7,9,8,6,81,0,12.69041095890411,1
0,0,0,1,0,34,0,PhD,68126,0,Single,23,17,86,311,51,1332,4,1,5,7,9,40,0,12.421917808219177,1
0,0,1,0,0,58,0,Graduation,52074,0,Single,0,0,48,12,0,59,2,1,2,2,4,77,1,11.024657534246575,0
0,0,0,0,0,67,0,2n Cycle,85485,0,Single,44,26,54,611,18,630,6,1,6,6,2,73,0,10.810958904109588,0
0,0,0,0,0,50,0,Graduation,53201,1,Single,20,7,27,81,0,280,3,8,5,6,7,49,1,12.164383561643836,0
0,0,0,0,0,38,0,Graduation,29236,1,Single,16,4,9,24,9,37,0,2,3,4,9,30,0,11.512328767123288,0
0,0,0,0,0,57,0,Graduation,41728,1,Together,3,6,13,15,5,13,0,1,2,2,10,92,0,11.887671232876713,0
0,0,0,0,0,67,0,Graduation,61074,0,Married,0,0,152,133,28,789,5,7,8,11,7,37,1,12.654794520547945,0
0,0,0,0,0,49,0,Graduation,51369,0,Together,0,7,182,79,11,297,2,2,4,8,8,84,1,12.465753424657533,0
0,0,0,0,0,41,0,Graduation,79607,0,Single,173,133,216,951,0,450,6,1,6,3,1,37,0,11.978082191780821,1
0,0,1,0,0,52,0,PhD,35860,1,Divorced,4,0,20,8,2,15,1,2,2,1,5,37,1,10.901369863013699,0
0,0,0,0,0,49,0,Master,65104,0,Together,13,0,50,232,20,738,5,2,7,3,7,4,1,11.41095890410959,1
0,0,0,0,0,44,0,2n Cycle,24336,1,Single,8,6,12,2,2,1,0,1,2,1,7,82,0,12.627397260273973,0
0,0,0,0,0,66,0,Graduation,44911,0,Together,2,0,31,22,1,159,1,3,4,4,7,11,1,12.07945205479452,0
0,0,0,0,0,47,0,Graduation,42554,1,Together,0,1,0,11,0,29,0,2,3,2,4,93,1,12.24931506849315,0
0,0,0,0,0,47,0,Graduation,41580,1,Together,4,5,3,24,0,56,1,3,3,2,5,15,1,12.33972602739726,0
0,0,0,1,0,61,0,Master,64100,0,Married,0,0,10,27,0,509,3,1,6,8,7,93,1,11.58904109589041,0
0,0,0,0,0,60,0,Graduation,29672,1,Together,0,1,8,3,4,9,0,1,3,0,6,6,1,12.087671232876712,0
0,0,0,0,0,67,0,Graduation,81320,0,Married,59,33,57,493,103,183,3,1,10,4,2,61,0,12.180821917808219,0
0,0,0,0,0,37,0,Graduation,68487,0,Married,33,12,89,385,89,758,7,1,13,9,4,48,0,12.246575342465754,0
0,0,0,0,0,73,0,Graduation,40887,1,Single,10,4,43,44,10,50,1,3,3,3,9,32,1,11.936986301369863,1
0,0,0,0,0,59,0,Graduation,54198,1,Married,3,0,17,28,2,185,1,6,6,3,4,13,1,11.32054794520548,0
0,0,0,0,0,39,0,PhD,29999,1,Single,10,7,11,59,5,68,1,4,4,3,8,22,0,12.161643835616438,0
0,0,0,0,0,57,0,Graduation,19329,1,Married,12,1,5,16,2,24,0,3,3,4,8,39,0,11.32876712328767,0
0,0,0,0,0,39,0,Master,27161,1,Married,7,4,11,23,0,7,0,1,3,1,7,41,0,11.457534246575342,0
0,0,0,0,0,49,0,PhD,16927,1,Married,3,2,4,23,1,20,0,5,4,3,8,50,1,12.169863013698631,0
0,0,0,0,0,68,0,2n Cycle,53233,0,Married,3,0,0,9,0,28,0,1,3,1,4,18,1,11.07123287671233,0
0,0,0,0,0,54,0,Graduation,43300,0,Divorced,2,3,31,52,1,91,0,3,4,4,8,87,1,12.498630136986302,1
0,0,0,0,0,73,0,PhD,77610,0,Married,21,33,16,332,33,1245,7,2,4,4,7,70,1,12.454794520547946,0
0,0,0,0,0,49,0,Master,49681,0,Married,0,0,21,26,0,411,1,6,7,7,7,66,2,11.438356164383562,0
1,1,1,0,1,43,0,Graduation,65169,0,Married,0,0,46,69,0,1074,4,1,13,10,6,23,0,11.243835616438357,1
0,0,0,0,0,63,0,Graduation,69627,0,Single,171,161,53,215,30,231,2,2,11,8,5,35,1,12.073972602739726,0
0,0,0,0,1,66,0,Master,89120,0,Together,72,92,55,408,129,1168,6,1,7,5,1,78,0,11.073972602739726,0
0,0,0,0,0,69,0,Master,28839,1,Together,0,0,1,7,0,24,0,2,3,2,5,86,1,11.09041095890411,0
0,0,0,0,0,49,0,Graduation,17649,1,Married,0,1,1,23,5,15,0,3,3,3,8,70,0,11.416438356164383,0
0,0,0,0,0,71,0,PhD,62670,0,Married,80,30,38,92,46,539,3,1,13,5,3,57,1,11.191780821917808,0
0,0,0,0,0,74,0,Master,39767,0,Together,34,61,47,204,26,113,1,2,7,7,8,18,0,11.728767123287671,0
0,0,0,0,0,75,0,Graduation,27203,1,Together,4,2,24,21,0,13,1,2,2,1,8,92,1,12.684931506849315,0
0,0,0,0,0,48,0,2n Cycle,31878,0,Single,10,4,23,5,5,23,0,1,4,1,3,7,1,10.808219178082192,0
0,0,0,0,0,57,0,PhD,83664,1,Divorced,28,21,86,151,21,866,2,3,12,2,5,57,1,11.931506849315069,0
0,0,0,0,0,57,0,Master,27071,1,Divorced,0,3,3,19,2,8,0,2,3,2,6,90,0,10.972602739726028,0
0,0,0,0,0,67,0,Master,75154,0,Single,160,10,82,205,143,543,3,1,6,6,3,79,1,12.605479452054794,1
0,0,0,0,0,48,0,PhD,69389,0,Married,69,7,15,238,46,422,2,1,12,7,4,17,1,12.53972602739726,0
0,0,1,0,0,42,0,Graduation,39062,1,Single,0,0,12,9,0,23,0,1,3,1,4,28,0,11.052054794520547,0
0,0,0,0,0,63,0,Master,59432,0,Divorced,25,25,12,265,19,317,3,3,11,5,5,88,1,12.0,0
0,0,0,0,0,68,0,PhD,37633,1,Married,0,4,1,20,0,13,0,2,3,1,9,49,1,12.561643835616438,0
0,0,1,0,0,47,0,Basic,24882,1,Together,29,4,36,10,0,1,1,1,2,1,6,52,0,12.591780821917808,0
0,0,0,0,0,69,0,Graduation,48195,1,Married,52,27,5,68,7,106,2,6,5,4,6,53,1,11.224657534246575,0
1,0,1,0,1,45,0,2n Cycle,96547,0,Married,52,21,62,125,101,448,6,0,8,7,2,4,0,10.89041095890411,1
0,0,0,0,0,60,0,Graduation,61482,0,Married,16,58,43,68,66,48,2,1,6,3,2,39,0,10.794520547945206,0
0,0,0,0,0,55,0,Graduation,22979,1,Married,20,17,22,19,21,16,2,3,2,3,8,29,0,12.6,1
0,0,0,0,0,49,0,2n Cycle,36301,1,Together,3,12,12,35,5,11,0,1,3,3,7,53,0,11.465753424657533,0
0,0,1,0,0,71,0,Graduation,64497,0,Divorced,42,48,192,320,32,1170,4,5,9,11,8,17,1,12.58904109589041,1
